Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter)
12/1/16,11,1.00,10.00,3.85,0.28,77.68,17.36,29.15,29.94,858.00,
12/1/16,12,0.92,10.00,4.04,0.50,75.76,16.28,29.15,29.94,650.25,
12/1/16,13,0.92,10.00,4.07,0.34,74.80,13.16,29.16,29.95,418.00,
12/1/16,14,1.00,10.00,3.93,0.15,73.84,14.04,29.17,29.96,284.50,
12/1/16,15,1.00,10.00,3.72,0.12,75.64,12.48,29.18,29.97,112.28,
12/1/16,16,1.00,10.00,3.28,-0.01,75.88,11.72,29.20,29.99,4.96,
12/1/16,17,1.00,10.00,2.91,0.12,79.84,9.80,29.21,30.00,0.00,
12/1/16,18,1.00,10.00,2.82,0.05,78.88,8.56,29.23,30.02,0.00,
12/1/16,19,1.00,10.00,2.67,0.06,79.72,9.36,29.25,30.04,0.00,
12/1/16,20,1.00,10.00,2.61,-0.04,78.76,8.84,29.26,30.05,0.00,
12/1/16,21,1.00,10.00,2.54,-0.04,78.76,8.12,29.26,30.05,0.00,
12/1/16,22,1.00,10.00,2.43,0.07,82.81,7.44,29.27,30.06,0.00,
12/1/16,23,1.00,10.00,2.38,0.19,84.32,5.88,29.28,30.07,0.00,
12/1/16,24,1.00,10.00,2.50,-0.10,81.34,8.11,29.28,30.07,0.00,
12/2/16,1,1.00,10.00,2.12,-0.02,81.56,7.26,29.29,30.08,0.00,
12/2/16,2,1.00,10.00,2.23,0.21,84.44,8.96,29.31,30.10,0.00,
12/2/16,3,1.00,10.00,2.28,0.14,82.00,11.24,29.31,30.11,0.00,
12/2/16,4,1.00,10.00,2.27,0.08,81.88,9.00,29.32,30.11,0.00,
12/2/16,5,1.00,10.00,2.28,0.22,84.24,8.58,29.34,30.13,0.00,
12/2/16,6,1.00,10.00,2.28,0.44,85.72,8.32,29.35,30.15,0.00,
12/2/16,7,1.00,8.40,2.32,0.58,85.84,7.32,29.36,30.16,87.03,
12/2/16,8,1.00,10.00,2.77,0.94,85.72,8.24,29.39,30.18,405.75,
12/2/16,9,1.00,9.76,3.41,1.35,85.60,9.16,29.40,30.20,636.00,
12/2/16,10,1.00,9.89,3.84,1.60,82.77,10.61,29.42,30.22,832.25,
12/2/16,11,1.00,10.00,4.18,1.88,85.01,10.00,29.41,30.21,651.50,
12/2/16,12,1.00,9.96,4.45,1.95,81.20,12.15,29.41,30.21,616.75,
12/2/16,13,1.00,10.00,4.60,1.88,77.92,10.20,29.42,30.22,735.75,
12/2/16,14,1.00,10.00,4.78,1.79,78.31,8.73,29.43,30.23,412.25,
12/2/16,15,1.00,10.00,4.57,1.88,79.72,6.48,29.45,30.25,85.28,
12/2/16,16,1.00,10.00,4.35,1.75,78.88,5.36,29.46,30.26,5.07,
12/2/16,17,1.00,10.00,4.02,2.09,84.56,5.36,29.47,30.27,0.00,
12/2/16,18,1.00,10.00,3.85,2.41,87.76,5.00,29.50,30.30,0.00,
12/2/16,19,1.00,10.00,4.04,1.96,84.56,3.76,29.51,30.31,0.00,
12/2/16,20,1.00,10.00,3.77,1.59,83.16,2.80,29.52,30.32,0.00,
12/2/16,21,1.00,10.00,3.77,0.41,75.16,7.88,29.53,30.33,0.00,
12/2/16,22,1.00,10.00,3.50,0.38,78.04,7.28,29.53,30.33,0.00,
12/2/16,23,1.00,10.00,3.08,-0.38,76.00,8.88,29.53,30.33,0.00,
12/2/16,24,1.00,10.00,2.78,-0.95,77.68,8.33,29.53,30.33,0.00,
12/3/16,1,1.00,10.00,2.05,-0.42,80.68,8.33,29.55,30.35,0.00,
12/3/16,2,1.00,10.00,1.93,-1.53,74.24,6.65,29.56,30.36,0.00,
12/3/16,3,1.00,10.00,1.84,-1.46,75.76,4.28,29.55,30.35,0.00,
12/3/16,4,1.00,10.00,1.17,-1.43,75.04,3.64,29.54,30.34,0.00,
12/3/16,5,0.99,10.00,0.89,-1.21,79.24,7.88,29.55,30.35,0.00,
12/3/16,6,1.00,10.00,1.07,-1.60,80.20,9.40,29.56,30.36,0.29,
12/3/16,7,0.17,9.04,0.43,-1.72,84.76,5.44,29.57,30.37,212.30,
12/3/16,8,0.02,10.00,0.75,-1.83,81.64,8.64,29.55,30.35,958.25,
12/3/16,9,0.14,10.00,1.50,-1.76,76.72,9.00,29.55,30.35,1962.25,
12/3/16,10,0.89,10.00,2.03,-1.53,74.56,5.00,29.58,30.38,1558.75,
12/3/16,11,1.00,10.00,2.27,-1.41,74.43,7.04,29.57,30.37,943.25,
12/3/16,12,1.00,10.00,2.45,-1.20,75.64,7.88,29.57,30.37,1135.00,
12/3/16,13,1.00,10.00,2.68,-1.14,76.72,6.60,29.56,30.36,826.75,
12/3/16,14,1.00,10.00,2.77,-1.18,75.64,5.64,29.54,30.34,780.25,
12/3/16,15,0.98,10.00,2.60,-1.34,75.54,6.04,29.52,30.32,624.00,
12/3/16,16,0.97,10.00,1.82,-1.53,74.80,7.68,29.52,30.32,39.45,
12/3/16,17,0.96,10.00,0.74,-1.68,79.00,7.28,29.51,30.31,0.00,
12/3/16,18,0.52,10.00,0.34,-1.74,81.88,6.64,29.52,30.32,0.00,
12/3/16,19,0.28,10.00,-0.05,-1.97,82.96,6.68,29.51,30.31,0.00,
12/3/16,20,0.00,10.00,-0.16,-1.58,84.88,5.40,29.50,30.30,0.00,
12/3/16,21,0.00,10.00,-0.03,-1.33,88.72,0.28,29.48,30.28,0.00,
12/3/16,22,0.38,10.00,0.03,-1.14,88.72,0.24,29.49,30.29,0.00,
12/3/16,23,0.63,10.00,0.15,-1.07,88.72,1.16,29.48,30.28,0.00,
12/3/16,24,0.67,10.00,0.28,-0.87,91.23,5.89,29.46,30.26,0.00,
12/4/16,1,0.91,10.00,0.24,-0.98,89.80,5.40,29.43,30.23,0.00,
12/4/16,2,1.00,9.96,0.36,-0.92,86.28,1.20,29.42,30.22,0.00,
12/4/16,3,0.82,9.96,0.31,-0.66,91.60,4.44,29.40,30.20,0.00,
12/4/16,4,0.92,9.96,0.47,-0.60,89.68,5.40,29.38,30.18,0.00,
12/4/16,5,1.00,9.96,0.58,-0.32,89.80,6.08,29.36,30.16,0.00,
12/4/16,6,1.00,9.96,0.70,-0.42,88.84,6.00,29.35,30.15,0.00,
12/4/16,7,1.00,8.04,0.86,-0.29,88.72,7.36,29.33,30.12,41.45,
12/4/16,8,1.00,6.92,1.23,-0.13,88.47,9.08,29.30,30.10,221.25,
12/4/16,9,1.00,6.85,1.56,-0.03,84.56,9.55,29.27,30.07,223.75,
12/4/16,10,1.00,2.40,1.40,0.53,89.68,8.08,29.25,30.04,283.00,
12/4/16,11,1.00,1.14,0.84,0.65,94.26,6.78,29.21,30.00,331.25,
12/4/16,12,1.00,1.07,0.78,0.77,97.72,6.21,29.16,29.95,183.75,
12/4/16,13,1.00,1.13,0.58,0.63,97.29,7.00,29.13,29.92,52.33,
12/4/16,14,1.00,0.70,0.51,0.73,98.53,5.83,29.10,29.90,20.45,
12/4/16,15,1.00,1.47,0.55,0.83,99.01,4.66,29.08,29.88,6.42,
12/4/16,16,1.00,1.60,0.51,0.82,99.01,0.74,29.09,29.89,0.00,
12/4/16,17,1.00,3.53,0.51,0.94,99.68,6.36,29.10,29.89,0.00,
12/4/16,18,1.00,2.74,0.54,0.86,99.12,6.88,29.11,29.90,0.00,
12/4/16,19,1.00,4.23,0.60,0.88,99.39,6.69,29.13,29.92,0.00,
12/4/16,20,1.00,4.54,0.67,0.75,96.93,8.73,29.15,29.94,0.00,
12/4/16,21,1.00,3.08,0.68,0.94,99.68,12.76,29.17,29.96,0.00,
12/4/16,22,1.00,5.42,0.71,0.82,98.16,11.96,29.19,29.98,0.00,
12/4/16,23,1.00,8.89,0.70,0.48,95.85,8.85,29.20,29.99,0.00,
12/4/16,24,1.00,7.33,0.90,0.47,95.23,9.00,29.20,29.99,0.00,
12/5/16,1,1.00,10.00,0.89,0.40,92.85,12.19,29.22,30.01,0.00,
12/5/16,2,1.00,9.04,0.66,0.36,95.84,10.44,29.25,30.04,0.00,
12/5/16,3,1.00,9.04,0.51,0.30,94.56,6.48,29.25,30.04,0.00,
12/5/16,4,1.00,9.00,0.41,0.06,93.12,4.84,29.24,30.03,0.00,
12/5/16,5,1.00,9.89,0.35,0.01,95.47,4.69,29.26,30.05,0.00,
12/5/16,6,1.00,9.96,0.34,-0.01,95.72,6.08,29.26,30.05,0.00,
12/5/16,7,1.00,8.04,0.42,-0.01,95.72,6.36,29.27,30.06,3.47,
12/5/16,8,1.00,9.00,0.66,-0.01,93.16,8.36,29.27,30.06,33.03,
12/5/16,9,1.00,10.00,0.90,0.21,93.00,8.44,29.28,30.07,75.40,
12/5/16,10,1.00,10.00,1.22,0.36,91.88,11.28,29.29,30.08,110.50,
12/5/16,11,1.00,10.00,1.62,0.61,90.92,10.96,29.28,30.07,192.00,
12/5/16,12,1.00,10.00,2.23,1.18,92.04,8.68,29.24,30.03,251.50,
12/5/16,13,1.00,10.00,2.79,1.43,91.44,9.80,29.23,30.02,622.00,
12/5/16,14,1.00,10.00,3.24,1.74,88.88,7.68,29.20,29.99,719.75,
12/5/16,15,0.55,10.00,3.45,2.09,90.00,6.88,29.18,29.97,391.75,
12/5/16,16,0.00,10.00,2.80,1.96,92.72,6.12,29.17,29.96,36.34,
12/5/16,17,0.00,7.04,1.61,1.05,95.84,4.76,29.17,29.96,0.00,
12/5/16,18,0.00,7.08,1.04,0.80,95.72,7.08,29.16,29.95,0.00,
12/5/16,19,0.00,7.04,1.18,0.78,97.00,8.64,29.13,29.92,0.00,
12/5/16,20,0.00,8.00,1.28,1.03,94.44,8.64,29.12,29.91,0.00,
12/5/16,21,0.00,8.04,1.38,0.90,94.44,6.72,29.12,29.91,0.00,
12/5/16,22,0.00,7.12,1.28,0.62,94.28,7.76,29.10,29.89,0.00,
12/5/16,23,0.00,5.44,1.08,0.46,95.72,7.08,29.09,29.88,0.00,
12/5/16,24,0.00,4.33,0.59,-0.07,95.23,7.22,29.06,29.85,0.00,
12/6/16,1,0.00,4.40,1.27,0.62,95.72,9.04,29.03,29.82,0.00,
12/6/16,2,0.28,5.00,1.48,0.90,95.72,8.60,29.02,29.81,0.00,
12/6/16,3,0.03,5.08,1.82,0.96,95.56,9.72,28.99,29.78,0.00,
12/6/16,4,0.92,6.31,1.75,0.92,91.62,6.15,28.98,29.78,0.00,
12/6/16,5,1.00,5.15,1.79,0.95,92.85,6.35,28.96,29.75,0.00,
12/6/16,6,1.00,5.73,1.52,1.01,93.97,5.50,28.95,29.74,0.00,
12/6/16,7,1.00,4.55,1.58,1.07,93.82,6.41,28.95,29.74,18.93,
12/6/16,8,1.00,2.81,1.54,1.02,95.23,6.22,28.96,29.75,215.25,
12/6/16,9,1.00,2.64,1.63,0.99,95.12,8.64,28.97,29.77,552.25,
12/6/16,10,1.00,2.38,2.06,1.17,95.47,8.34,28.99,29.78,1147.25,
12/6/16,11,1.00,1.84,2.29,1.14,94.32,10.12,29.00,29.79,969.75,
12/6/16,12,0.08,2.19,2.21,1.38,24.68,14.57,9.30,29.80,549.25,
12/6/16,13,0.08,5.88,2.67,1.23,24.68,14.19,9.30,29.81,539.75,
12/6/16,14,0.04,7.12,3.25,1.98,22.25,15.12,8.52,29.84,133.83,
12/6/16,15,0.04,7.00,3.33,2.32,22.41,14.80,8.52,29.87,173.55,
12/6/16,16,0.17,9.08,2.77,1.32,24.30,14.73,9.30,29.90,24.06,
12/6/16,17,0.30,10.00,1.55,0.24,22.13,9.88,8.52,29.93,0.00,
12/6/16,18,0.00,10.00,0.99,-0.29,22.37,10.96,8.52,29.96,0.00,
12/6/16,19,0.00,10.00,0.73,-0.89,22.25,11.52,8.52,29.97,0.00,
12/6/16,20,0.00,10.00,0.54,-1.21,22.37,10.32,8.52,30.00,0.00,
12/6/16,21,0.00,10.00,0.22,-2.56,21.97,10.64,8.52,30.01,0.00,
12/6/16,22,0.00,10.00,-0.27,-3.13,22.09,10.32,8.52,30.04,0.00,
12/6/16,23,0.00,10.00,-0.49,-2.99,22.09,9.68,8.53,30.06,0.00,
12/6/16,24,0.00,10.00,-0.46,-2.95,25.86,10.33,10.05,30.07,0.00,
12/7/16,1,0.00,10.00,-0.82,-3.75,21.97,8.72,8.53,30.08,0.00,
12/7/16,2,0.00,10.00,-1.08,-3.74,21.85,6.84,8.53,30.10,0.00,
12/7/16,3,0.00,10.00,-1.34,-3.62,21.97,8.36,8.53,30.07,0.00,
12/7/16,4,0.00,10.00,-1.48,-4.24,21.97,8.00,8.53,30.09,0.00,
12/7/16,5,0.30,10.00,-1.24,-4.60,21.85,8.36,8.53,30.12,0.00,
12/7/16,6,0.17,10.00,-1.62,-5.10,21.74,9.40,8.53,30.13,0.67,
12/7/16,7,0.14,9.04,-2.25,-5.26,21.85,6.28,8.53,30.12,104.10,
12/7/16,8,0.04,10.00,-1.47,-4.70,21.97,7.96,8.53,30.14,374.25,
12/7/16,9,0.04,10.00,-0.85,-5.11,21.74,9.68,8.53,30.17,1024.75,
12/7/16,10,0.18,10.00,-0.41,-5.27,21.62,11.32,8.53,30.18,2393.75,
12/7/16,11,0.15,10.00,0.50,-4.04,21.42,11.44,8.53,30.15,3837.00,
12/7/16,12,0.42,10.00,1.14,-3.62,21.46,12.44,8.53,30.15,3502.50,
12/7/16,13,0.03,10.00,0.96,-3.68,21.54,11.32,8.53,30.14,1098.25,
12/7/16,14,0.18,10.00,0.64,-3.70,21.42,12.44,8.53,30.15,675.75,
12/7/16,15,0.18,10.00,0.36,-3.87,21.54,11.00,8.53,30.17,477.75,
12/7/16,16,0.30,10.00,-0.16,-4.03,21.66,10.12,8.53,30.18,47.36,
12/7/16,17,0.03,10.00,-0.43,-3.44,21.62,10.12,8.53,30.18,0.00,
12/7/16,18,0.32,10.00,-0.87,-3.97,21.85,10.36,8.53,30.19,0.00,
12/7/16,19,0.17,10.00,-1.24,-4.71,21.97,13.00,8.53,30.21,0.00,
12/7/16,20,0.17,10.00,-1.81,-5.24,21.85,13.24,8.53,30.21,0.00,
12/7/16,21,0.30,10.00,-2.40,-5.71,21.85,13.32,8.53,30.21,0.00,
12/7/16,22,0.42,10.00,-2.95,-6.84,21.85,15.64,8.53,30.23,0.00,
12/7/16,23,0.29,10.00,-3.48,-7.24,21.62,16.08,8.53,30.24,0.00,
12/7/16,24,0.44,10.00,-3.86,-7.53,25.09,15.00,10.06,30.24,0.00,
12/8/16,1,0.00,10.00,-4.95,-8.43,21.70,16.72,8.53,30.24,0.00,
12/8/16,2,0.00,10.00,-5.45,-8.50,21.81,12.20,8.53,30.26,0.00,
12/8/16,3,0.00,10.00,-5.85,-8.91,21.93,13.44,8.53,30.26,0.00,
12/8/16,4,0.00,10.00,-6.16,-9.29,21.81,17.76,8.53,30.25,0.00,
12/8/16,5,0.28,10.00,-6.53,-9.18,21.81,15.04,8.53,30.27,0.00,
12/8/16,6,0.03,10.00,-6.53,-9.50,23.69,20.31,9.33,30.29,0.00,
12/8/16,7,0.04,10.00,-6.45,-9.61,21.93,20.40,8.54,30.31,74.87,
12/8/16,8,0.04,7.72,-6.37,-9.38,21.93,18.76,8.54,30.33,457.50,
12/8/16,9,0.04,9.00,-6.09,-9.31,21.70,19.40,8.54,30.36,803.00,
12/8/16,10,0.04,8.04,-5.73,-9.34,21.70,20.04,8.54,30.38,770.00,
12/8/16,11,0.04,9.96,-5.43,-9.16,21.70,18.60,8.54,30.38,1229.75,
12/8/16,12,0.04,10.00,-5.15,-8.99,21.58,19.44,8.54,30.37,1157.50,
12/8/16,13,0.04,10.00,-4.92,-8.90,21.58,19.68,8.54,30.37,721.75,
12/8/16,14,0.04,10.00,-5.17,-9.15,21.50,18.44,8.54,30.39,493.50,
12/8/16,15,0.04,10.00,-5.45,-9.24,21.58,16.16,8.54,30.41,169.23,
12/8/16,16,0.04,10.00,-5.62,-9.24,21.58,16.20,8.54,30.43,10.63,
12/8/16,17,0.04,10.00,-5.73,-9.18,21.58,16.08,8.54,30.45,0.00,
12/8/16,18,0.04,10.00,-5.83,-9.12,21.70,16.48,8.54,30.46,0.00,
12/8/16,19,0.04,10.00,-5.62,-8.96,21.70,17.00,8.54,30.47,0.00,
12/8/16,20,0.04,9.96,-5.56,-9.13,21.70,18.08,8.54,30.48,0.00,
12/8/16,21,0.04,9.88,-5.58,-8.56,21.93,12.48,8.54,30.48,0.00,
12/8/16,22,0.04,9.96,-5.61,-8.30,21.93,14.72,8.54,30.49,0.00,
12/8/16,23,0.04,9.00,-5.56,-8.27,21.93,14.04,8.54,30.49,0.00,
12/8/16,24,0.11,9.78,-5.33,-8.67,25.42,13.33,10.09,30.49,0.00,
12/9/16,1,0.04,8.84,-5.46,-7.96,22.09,12.72,8.54,30.49,0.00,
12/9/16,2,0.04,9.96,-5.28,-8.11,21.81,11.12,8.54,30.50,0.00,
12/9/16,3,0.04,9.96,-5.20,-7.95,21.81,10.16,8.54,30.51,0.00,
12/9/16,4,0.08,9.92,-5.13,-8.63,23.46,9.23,9.35,30.52,0.00,
12/9/16,5,0.04,9.96,-5.04,-8.62,21.58,8.76,8.54,30.52,0.00,
12/9/16,6,0.04,9.96,-5.03,-8.26,21.58,9.40,8.54,30.53,0.00,
12/9/16,7,0.04,9.96,-4.96,-8.33,21.58,10.28,8.54,30.55,77.33,
12/9/16,8,0.04,9.96,-4.62,-8.29,21.50,11.28,8.55,30.55,495.25,
12/9/16,9,0.03,9.96,-4.05,-8.27,21.30,10.00,8.55,30.57,1369.75,
12/9/16,10,0.21,9.92,-3.63,-8.14,22.96,8.69,9.35,30.57,1041.25,
12/9/16,11,0.07,8.15,-3.47,-8.67,22.70,8.89,9.35,30.56,1926.00,
12/9/16,12,0.04,9.96,-3.25,-8.31,21.18,7.96,8.54,30.54,1226.75,
12/9/16,13,0.04,9.96,-3.27,-8.58,21.30,9.32,8.54,30.54,1182.00,
12/9/16,14,0.08,9.00,-3.41,-8.08,22.39,8.07,9.35,30.53,473.00,
12/9/16,15,0.04,9.96,-3.60,-7.96,21.30,7.08,8.54,30.53,164.90,
12/9/16,16,0.04,10.00,-3.82,-8.04,21.38,8.08,8.54,30.54,4.88,
12/9/16,17,0.08,10.00,-4.27,-8.28,23.31,8.54,9.35,30.55,0.00,
12/9/16,18,0.04,10.00,-4.58,-8.14,21.62,8.72,8.55,30.55,0.00,
12/9/16,19,0.04,10.00,-5.25,-7.81,21.70,8.00,8.54,30.54,0.00,
12/9/16,20,0.04,10.00,-5.49,-7.78,21.81,7.32,8.54,30.54,0.00,
12/9/16,21,0.09,10.00,-5.77,-8.24,25.64,8.26,10.10,30.54,0.00,
12/9/16,22,0.01,10.00,-5.59,-8.43,21.93,7.28,8.54,30.54,0.00,
12/9/16,23,0.16,10.00,-5.54,-8.40,21.81,7.32,8.54,30.54,0.00,
12/9/16,24,0.44,10.00,-5.44,-8.22,25.42,7.00,10.10,30.54,0.00,
12/10/16,1,0.04,10.00,-5.48,-7.86,21.81,4.40,8.54,30.54,0.00,
12/10/16,2,0.04,10.00,-5.41,-7.79,21.81,4.28,8.54,30.54,0.00,
12/10/16,3,0.04,10.00,-5.32,-7.86,21.93,6.00,8.54,30.55,0.00,
12/10/16,4,0.04,10.00,-5.32,-7.96,21.93,6.36,8.54,30.54,0.00,
12/10/16,5,0.04,10.00,-5.29,-7.96,21.93,5.68,8.54,30.55,0.00,
12/10/16,6,0.04,10.00,-5.27,-7.99,21.93,5.72,8.54,30.55,0.00,
12/10/16,7,0.04,9.04,-5.22,-8.02,21.93,6.40,8.54,30.54,77.01,
12/10/16,8,0.04,10.00,-4.88,-7.86,21.70,7.32,8.54,30.55,384.00,
12/10/16,9,0.04,10.00,-4.42,-8.09,21.70,6.76,8.55,30.56,668.50,
12/10/16,10,0.04,10.00,-3.81,-8.30,21.62,3.48,8.55,30.55,1075.00,
12/10/16,11,0.04,10.00,-3.23,-8.28,21.62,5.12,8.54,30.52,1224.50,
12/10/16,12,0.04,10.00,-2.65,-8.29,21.62,7.36,8.54,30.49,1308.25,
12/10/16,13,0.04,10.00,-2.25,-8.70,21.42,7.04,8.54,30.45,1081.50,
12/10/16,14,0.04,10.00,-2.11,-7.84,21.42,7.44,8.54,30.44,467.00,
12/10/16,15,0.04,8.40,-2.19,-7.26,21.30,7.72,8.54,30.43,120.43,
12/10/16,16,0.04,3.92,-2.46,-5.38,21.42,8.40,8.54,30.42,4.02,
12/10/16,17,0.04,5.36,-2.68,-5.03,21.42,5.84,8.54,30.41,0.00,
12/10/16,18,0.04,9.04,-2.66,-4.65,21.50,6.48,8.54,30.39,0.00,
12/10/16,19,0.04,10.00,-2.51,-5.40,21.62,9.48,8.54,30.35,0.00,
12/10/16,20,0.11,9.41,-2.64,-5.90,25.42,11.07,10.07,30.33,0.00,
12/10/16,21,0.11,1.90,-3.29,-4.64,26.08,11.07,10.07,30.32,0.00,
12/10/16,22,0.14,2.04,-3.33,-4.04,28.77,11.82,10.76,30.30,0.00,
12/10/16,23,0.04,3.16,-3.11,-3.78,22.37,15.44,8.53,30.27,0.00,
12/10/16,24,0.11,7.33,-2.72,-3.91,26.52,16.11,10.06,30.24,0.00,
12/11/16,1,0.04,10.00,-1.85,-4.36,21.85,12.40,8.53,30.20,0.00,
12/11/16,2,0.04,10.00,-1.58,-4.84,21.74,12.76,8.53,30.18,0.00,
12/11/16,3,0.04,10.00,-1.21,-4.78,21.62,14.32,8.53,30.14,0.00,
12/11/16,4,0.04,10.00,-0.87,-4.53,21.62,12.68,8.53,30.12,0.00,
12/11/16,5,0.04,10.00,-0.49,-4.24,21.62,12.72,8.53,30.08,0.00,
12/11/16,6,0.04,10.00,-0.21,-4.15,21.54,10.16,8.53,30.06,0.00,
12/11/16,7,0.04,10.00,0.11,-4.08,21.42,8.88,8.53,30.05,5.16,
12/11/16,8,0.04,10.00,0.58,-3.65,21.54,11.76,8.52,30.02,35.25,
12/11/16,9,0.08,8.15,1.28,-2.47,23.08,12.00,9.31,30.01,110.95,
12/11/16,10,0.04,10.00,2.24,-2.16,21.46,15.88,8.52,29.98,242.50,
12/11/16,11,0.04,10.00,2.33,-1.38,21.58,14.16,8.52,29.95,243.75,
12/11/16,12,0.17,3.39,1.15,0.16,31.07,13.75,11.33,29.90,200.00,
12/11/16,13,0.11,2.87,1.08,0.69,27.26,13.96,10.02,29.86,145.50,
12/11/16,14,0.11,2.87,1.30,0.98,27.62,12.25,10.02,29.83,70.05,
12/11/16,15,0.08,2.11,1.52,1.38,25.17,7.80,9.30,29.84,30.32,
12/11/16,16,0.04,2.37,1.66,1.59,22.65,7.48,8.52,29.83,0.30,
12/11/16,17,0.08,2.43,1.70,1.77,25.29,7.27,9.30,29.82,0.00,
12/11/16,18,0.08,4.94,1.81,2.00,25.32,10.15,9.30,29.81,0.00,
12/11/16,19,0.08,6.27,1.67,1.62,25.17,11.69,9.30,29.80,0.00,
12/11/16,20,0.08,6.89,1.56,1.43,25.29,10.58,9.30,29.79,0.00,
12/11/16,21,0.08,6.96,1.68,1.49,25.17,8.88,9.30,29.80,0.00,
12/11/16,22,0.04,5.76,2.19,2.07,22.53,10.48,8.52,29.83,0.00,
12/11/16,23,0.11,7.85,2.43,2.08,27.51,9.92,10.02,29.84,0.00,
12/11/16,24,0.11,10.00,2.20,1.58,27.40,10.77,10.02,29.86,0.00,
12/12/16,1,0.08,9.89,1.01,0.15,24.91,15.73,9.30,29.89,0.00,
12/12/16,2,0.09,9.82,0.58,-0.80,26.63,17.25,10.03,29.93,0.00,
12/12/16,3,0.04,9.85,-0.02,-1.48,24.26,15.42,9.31,29.94,0.00,
12/12/16,4,0.04,9.88,-0.64,-3.00,22.09,17.56,8.52,29.97,0.00,
12/12/16,5,0.11,9.71,-1.55,-4.21,26.38,17.11,10.04,29.99,0.00,
12/12/16,6,0.04,9.92,-2.31,-5.18,21.97,16.08,8.52,30.02,0.00,
12/12/16,7,0.04,10.00,-2.86,-5.29,21.97,14.80,8.53,30.06,30.33,
12/12/16,8,0.04,9.92,-3.36,-5.45,22.09,12.00,8.53,30.08,247.75,
12/12/16,9,0.04,9.92,-3.34,-4.96,22.09,11.12,8.53,30.11,569.25,
12/12/16,10,0.04,9.92,-3.08,-5.43,21.97,11.16,8.53,30.13,1981.25,
12/12/16,11,0.03,9.96,-2.50,-5.12,21.97,11.92,8.53,30.13,3465.25,
12/12/16,12,0.05,10.00,-1.80,-4.80,23.65,10.57,9.32,30.12,3529.00,
12/12/16,13,0.44,10.00,-1.41,-4.75,21.74,9.72,8.53,30.11,1924.00,
12/12/16,14,0.44,9.96,-1.70,-4.97,21.85,6.40,8.53,30.10,881.25,
12/12/16,15,0.16,10.00,-1.90,-4.88,21.85,7.36,8.53,30.11,319.00,
12/12/16,16,0.29,10.00,-2.32,-4.49,21.85,8.32,8.53,30.12,25.56,
12/12/16,17,0.14,9.96,-3.04,-4.60,22.09,6.96,8.53,30.14,0.00,
12/12/16,18,0.00,9.92,-3.30,-4.76,22.37,3.76,8.53,30.13,0.00,
12/12/16,19,0.00,8.96,-3.86,-4.52,22.21,0.20,8.53,30.12,0.00,
12/12/16,20,0.14,7.04,-3.85,-4.52,22.21,1.08,8.53,30.11,0.00,
12/12/16,21,0.17,7.00,-3.27,-4.10,22.37,1.16,8.53,30.11,0.00,
12/12/16,22,0.03,7.00,-2.77,-3.55,22.37,5.68,8.53,30.10,0.00,
12/12/16,23,0.04,7.04,-2.39,-3.24,22.37,5.40,8.53,30.10,0.00,
12/12/16,24,0.08,7.11,-2.08,-3.22,26.63,3.44,10.05,30.10,0.00,
12/13/16,1,0.15,7.04,-2.17,-2.98,22.25,4.76,8.53,30.10,0.00,
12/13/16,2,0.15,7.00,-2.18,-3.12,22.37,5.08,8.53,30.14,0.00,
12/13/16,3,0.17,7.00,-2.37,-2.77,22.37,0.00,8.53,30.11,0.00,
12/13/16,4,0.17,6.96,-2.10,-2.51,22.49,2.12,8.53,30.09,0.00,
12/13/16,5,0.04,6.32,-1.83,-2.14,22.53,3.64,8.53,30.10,0.00,
12/13/16,6,0.08,6.75,-1.42,-2.10,24.91,1.04,9.32,30.10,0.00,
12/13/16,7,0.14,6.98,-1.37,-2.39,29.90,4.32,10.73,30.11,3.50,
12/13/16,8,0.11,1.55,-1.94,-2.86,27.40,7.59,10.05,30.14,16.44,
12/13/16,9,0.11,5.21,-1.89,-3.00,27.26,8.19,10.05,30.14,45.90,
12/13/16,10,0.14,6.14,-2.39,-4.14,28.59,13.75,10.74,30.18,68.03,
12/13/16,11,0.17,8.76,-4.13,-6.50,30.01,17.59,11.38,30.18,84.53,
12/13/16,12,0.24,8.85,-5.27,-8.07,26.16,12.77,10.06,30.17,118.85,
12/13/16,13,0.04,9.96,-4.81,-8.96,21.81,13.40,8.53,30.17,188.40,
12/13/16,14,0.00,9.04,-4.90,-11.05,21.18,15.00,8.53,30.19,144.25,
12/13/16,15,0.00,10.00,-5.63,-12.96,21.18,14.68,8.53,30.19,52.73,
12/13/16,16,0.00,10.00,-7.04,-15.09,21.26,12.76,8.53,30.21,1.22,
12/13/16,17,0.00,10.00,-8.48,-14.91,21.46,10.96,8.53,30.23,0.00,
12/13/16,18,0.14,10.00,-9.27,-15.02,49.41,8.68,22.48,30.25,0.00,
12/13/16,19,0.14,10.00,-10.18,-14.95,61.88,10.64,29.46,30.26,0.00,
12/13/16,20,0.00,10.00,-11.38,-15.31,62.92,7.44,29.47,30.27,0.00,
12/13/16,21,0.00,10.00,-11.90,-14.91,67.92,6.08,29.48,30.28,0.00,
12/13/16,22,0.00,10.00,-12.29,-14.39,73.16,5.72,29.49,30.29,0.00,
12/13/16,23,0.00,10.00,-12.68,-15.45,68.64,6.72,29.49,30.29,0.00,
